"Gene1","Gene2","CorrelationValue"
"Npun_R2903","Npun_F0055",-0.828378639666573
"Npun_R2903","Npun_R0056",-0.796911232872721
"Npun_R2903","Npun_F0152",-0.791152381570917
"Npun_R2903","Npun_F0228",-0.793865158506978
"Npun_R2903","Npun_R0282",-0.764098928075942
"Npun_R2903","Npun_F0330",-0.762051002017851
"Npun_R2903","Npun_R0370",-0.758527370957954
"Npun_R2903","Npun_R0513",-0.851788025832795
"Npun_R2903","Npun_R0530",-0.792571902063823
"Npun_R2903","Npun_R0605",-0.759520562362633
"Npun_R2903","Npun_R0742",-0.757414252594825
"Npun_R2903","Npun_F0839",-0.848567431583921
"Npun_R2903","Npun_R1128",-0.874090361095912
"Npun_R2903","Npun_R1259",-0.813856225866957
"Npun_R2903","Npun_R1335",-0.882178552352335
"Npun_R2903","Npun_F1429",-0.800966264352053
"Npun_R2903","Npun_R1663",-0.809593462125641
"Npun_R2903","Npun_F1715",-0.768412161974974
"Npun_R2903","Npun_R1807",-0.759406458097624
"Npun_R2903","Npun_R1811",-0.756642760727388
"Npun_R2903","Npun_R1814",-0.762698222924449
"Npun_R2903","Npun_F1822",-0.859477911163962
"Npun_R2903","Npun_R1884",-0.77357651162351
"Npun_R2903","Npun_F2004",-0.821600110955406
"Npun_R2903","Npun_R2041",-0.777977805098053
"Npun_R2903","Npun_F2044",-0.827287888694043
"Npun_R2903","Npun_R2062",-0.810121457708943
"Npun_R2903","Npun_R2127",-0.83257641608564
"Npun_R2903","Npun_R2128",-0.902008701817999
"Npun_R2903","Npun_R2129",-0.794756398099362
"Npun_R2903","Npun_F2198",-0.806862557783585
"Npun_R2903","Npun_R2632",-0.766189079305923
"Npun_R2903","Npun_R2826",-0.759488637496295
"Npun_R2903","Npun_R2870",-0.767736290309175
"Npun_R2903","Npun_R2916",-0.818599170306774
"Npun_R2903","Npun_F2925",-0.767470635439019
"Npun_R2903","Npun_R3099",-0.760530136239139
"Npun_R2903","Npun_R3100",-0.758653692772614
"Npun_R2903","Npun_R3103",-0.771149490051662
"Npun_R2903","Npun_F3109",-0.803457336413106
"Npun_R2903","Npun_R3143",-0.775172470542796
"Npun_R2903","Npun_F3194",-0.824463674140178
"Npun_R2903","Npun_F3253",-0.80438106670018
"Npun_R2903","Npun_F3412",-0.76691718444455
"Npun_R2903","Npun_F3505",-0.810445367644574
"Npun_R2903","Npun_R3583",-0.792343231681716
"Npun_R2903","Npun_F3586",-0.756768717326763
"Npun_R2903","Npun_F3631",-0.781157181976146
"Npun_R2903","Npun_R3650",-0.758184538877348
"Npun_R2903","Npun_F3663",-0.75304623433277
"Npun_R2903","Npun_F3712",-0.90450556195898
"Npun_R2903","Npun_R3713",-0.791149304647031
"Npun_R2903","Npun_R3714",-0.778661578652594
"Npun_R2903","Npun_F3744",-0.792471710607315
"Npun_R2903","Npun_R3791",-0.809718757293942
"Npun_R2903","Npun_R3825",-0.772013932905909
"Npun_R2903","Npun_F4024",-0.753678342612191
"Npun_R2903","Npun_R4104",-0.764923203636047
"Npun_R2903","Npun_R4109",-0.765588448167851
"Npun_R2903","Npun_F4154",-0.768905752773379
"Npun_R2903","Npun_R4234",-0.834946858170638
"Npun_R2903","Npun_R4571",-0.786040755720223
"Npun_R2903","Npun_R4629",-0.775339433945479
"Npun_R2903","Npun_R4632",-0.799831043059892
"Npun_R2903","Npun_R4675",-0.752054933780849
"Npun_R2903","Npun_R4714",-0.8263150129736
"Npun_R2903","Npun_R4716",-0.757940216591648
"Npun_R2903","Npun_R4774",-0.875915198339128
"Npun_R2903","Npun_R4789",-0.765547551356077
"Npun_R2903","Npun_R4922",-0.752482009464472
"Npun_R2903","Npun_F4951",-0.787083303015369
"Npun_R2903","Npun_R5025",-0.793270373974901
"Npun_R2903","Npun_F5073",-0.788490180411694
"Npun_R2903","Npun_R5076",-0.756369831193531
"Npun_R2903","Npun_R5135",-0.777236281686464
"Npun_R2903","Npun_R5136",-0.910819501699703
"Npun_R2903","Npun_F5260",-0.772193659634703
"Npun_R2903","Npun_R5313",-0.870844835090936
"Npun_R2903","Npun_R5400",-0.814849648646131
"Npun_R2903","Npun_R5419",-0.795795966562792
"Npun_R2903","Npun_F5451",-0.776785739946852
"Npun_R2903","Npun_F5556",-0.765875969874002
"Npun_R2903","Npun_R5583",-0.761795334242941
"Npun_R2903","Npun_F5607",-0.798084909443429
"Npun_R2903","Npun_R5655",-0.802485460693466
"Npun_R2903","Npun_F5680",-0.840610450201805
"Npun_R2903","Npun_F5693",-0.809534048854577
"Npun_R2903","Npun_R5699",-0.856215938690393
"Npun_R2903","Npun_F5919",-0.79795080047491
"Npun_R2903","Npun_F5984",-0.765911005505652
"Npun_R2903","Npun_R6105",-0.759195719053902
"Npun_R2903","Npun_R6149",-0.823355686766309
"Npun_R2903","Npun_F6163",-0.843053428810231
"Npun_R2903","Npun_F6164",-0.777085072608954
"Npun_R2903","Npun_F6165",-0.792099285261833
"Npun_R2903","Npun_R6240",-0.755661585823537
"Npun_R2903","Npun_R6248",-0.778292688442971
"Npun_R2903","Npun_R6256",-0.781039705694811
"Npun_R2903","Npun_R6263",-0.776491293136576
"Npun_R2903","Npun_R6264",-0.840448202108565
"Npun_R2903","Npun_R6348",-0.783559547775014
"Npun_R2903","Npun_R6432",-0.841522482576767
"Npun_R2903","Npun_F6437",-0.775671776533727
"Npun_R2903","Npun_R6463",-0.779951575184719
"Npun_R2903","Npun_F6572",-0.775169659233153
"Npun_R2903","Npun_R6597",-0.768135388589264
"Npun_R2903","Npun_F6602",-0.770953044219989
"Npun_R2903","Npun_AF078",-0.789699434080594
"Npun_R2903","Npun_AF090",-0.773531686991981
"Npun_R2903","Npun_AF287",-0.820907530257235
"Npun_R2903","Npun_BR125",-0.787560496044589
"Npun_R2903","Npun_ER025",-0.762128952981686
"Npun_R2903","cSome - 1577825 - predicted RNA",-0.781306040018321
"Npun_R2903","cSome - 2229451 - predicted RNA",-0.765138777998625
"Npun_R2903","cSome - 2240250 - predicted RNA",-0.798556424059253
"Npun_R2903","cSome - 4048472 - predicted RNA",-0.764780702852618
"Npun_R2903","cSome - 4049371 - predicted RNA",-0.7785856182192
"Npun_R2903","cSome - 4051065 - predicted RNA",-0.757608564852876
"Npun_R2903","cSome - 5282045 - predicted RNA",-0.755537286249724
"Npun_R2903","cSome - 6168986 - predicted RNA",-0.760773767812859
"Npun_R2903","cSome - 6230207 - predicted RNA",-0.780746298478467
