"Gene1","Gene2","CorrelationValue"
"Npun_R3691","Npun_R0006",0.791258337213157
"Npun_R3691","Npun_R0007",0.819773500546368
"Npun_R3691","Npun_F0015",0.89085339732367
"Npun_R3691","Npun_F0022",0.752654059751566
"Npun_R3691","Npun_R0023",0.848659817022915
"Npun_R3691","Npun_F0027",0.861753743766409
"Npun_R3691","Npun_R0056",0.793707855289933
"Npun_R3691","Npun_F0062",0.819699983803967
"Npun_R3691","Npun_F0075",0.790073646361627
"Npun_R3691","Npun_F0076",0.908006786109383
"Npun_R3691","Npun_F0079",0.802796722477691
"Npun_R3691","Npun_F0082",0.786663905325337
"Npun_R3691","Npun_R0085",0.815602087179459
"Npun_R3691","Npun_F0087",0.860368545150783
"Npun_R3691","Npun_F0093",0.772037323453158
"Npun_R3691","Npun_F0094",0.827374032269315
"Npun_R3691","Npun_F0095",0.818668791720778
"Npun_R3691","Npun_F0097",0.814901586793444
"Npun_R3691","Npun_F0103",0.817394030318704
"Npun_R3691","Npun_F0104",0.833377003059027
"Npun_R3691","Npun_F0123",0.81053053580361
"Npun_R3691","Npun_F0124",0.865245130434167
"Npun_R3691","Npun_F0125",0.912027305556805
"Npun_R3691","Npun_F0127",0.823031945962462
"Npun_R3691","Npun_F0141",0.818083188094325
"Npun_R3691","Npun_F0142",0.810195551523295
"Npun_R3691","Npun_F0150",0.800922386626808
"Npun_R3691","Npun_R0165",0.784624339328317
"Npun_R3691","Npun_F0183",0.770695573350884
"Npun_R3691","Npun_F0195",0.845809632379939
"Npun_R3691","Npun_R0196",0.819929228049998
"Npun_R3691","Npun_R0197",0.865428385592049
"Npun_R3691","Npun_F0198",0.813127541853881
"Npun_R3691","Npun_F0199",0.762011053800768
"Npun_R3691","Npun_F0200",0.850222828974971
"Npun_R3691","Npun_R0201",0.831813673448728
"Npun_R3691","Npun_R0202",0.787440949286435
"Npun_R3691","Npun_F0203",0.771293624872951
"Npun_R3691","Npun_F0204",0.784280613328995
"Npun_R3691","Npun_F0209",0.848795437901249
"Npun_R3691","Npun_R0211",0.817841124163842
"Npun_R3691","Npun_F0213",0.798698482589614
"Npun_R3691","Npun_F0214",0.804804829711683
"Npun_R3691","Npun_F0216",0.812392247238844
"Npun_R3691","Npun_F0217",0.841543054617379
"Npun_R3691","Npun_R0218",0.794727263381199
"Npun_R3691","Npun_F0221",0.868685912911377
"Npun_R3691","Npun_F0222",0.859307245256625
"Npun_R3691","Npun_F0223",0.840254548607598
"Npun_R3691","Npun_F0224",0.859658565044622
"Npun_R3691","Npun_F0225",0.854006727454991
"Npun_R3691","Npun_F0226",0.864031987574313
"Npun_R3691","Npun_R0227",0.865590609231635
"Npun_R3691","Npun_F0229",0.860979000546546
"Npun_R3691","Npun_F0230",0.823052100977891
"Npun_R3691","Npun_F0231",0.796887211893794
"Npun_R3691","Npun_R0240",0.826688534087273
"Npun_R3691","Npun_F0262",0.793718878441032
"Npun_R3691","Npun_F0270",0.834754105933558
"Npun_R3691","Npun_F0271",0.821640459185288
"Npun_R3691","Npun_F0272",0.832514804654774
"Npun_R3691","Npun_R0281",0.79107407794225
"Npun_R3691","Npun_F0285",0.89352112035088
"Npun_R3691","Npun_R0286",0.864214022632046
"Npun_R3691","Npun_F0289",0.888099898624721
"Npun_R3691","Npun_F0290",0.878565870975831
"Npun_R3691","Npun_F0291",0.92146744792517
"Npun_R3691","Npun_F0297",0.846535079276267
"Npun_R3691","Npun_F0298",0.869366728019049
"Npun_R3691","Npun_F0303",0.856393036384141
"Npun_R3691","Npun_F0308",0.875097418177096
"Npun_R3691","Npun_R0309",0.879240433893502
"Npun_R3691","Npun_F0314",0.897933803787413
"Npun_R3691","Npun_F0315",0.866943705096838
"Npun_R3691","Npun_R0316",0.838183314784049
"Npun_R3691","Npun_F0324",0.823109923145437
"Npun_R3691","Npun_R0350",0.86921260699
"Npun_R3691","Npun_R0351",0.780794162980018
"Npun_R3691","Npun_F0394",0.94891099387972
"Npun_R3691","Npun_F0406",0.841831253137237
"Npun_R3691","Npun_F0437",0.77455165614525
"Npun_R3691","Npun_R0438",0.761603124736551
"Npun_R3691","Npun_R0442",0.801149760736238
"Npun_R3691","Npun_R0450",0.780473015625118
"Npun_R3691","Npun_F0451",0.820049453378502
"Npun_R3691","Npun_F0452",0.781766017283605
"Npun_R3691","Npun_R0467",0.826263280103814
"Npun_R3691","Npun_F0468",0.778738376821408
"Npun_R3691","Npun_F0470",0.860564012844125
"Npun_R3691","Npun_F0471",0.85224444583359
"Npun_R3691","Npun_F0472",0.895599219262379
"Npun_R3691","Npun_R0473",0.937445117763453
"Npun_R3691","Npun_F0487",0.865147118032751
"Npun_R3691","Npun_R0488",0.868053473729862
"Npun_R3691","Npun_F0489",0.834434421962992
"Npun_R3691","Npun_F0490",0.840603149489643
"Npun_R3691","Npun_F0491",0.835211611649483
"Npun_R3691","Npun_F0496",0.790257702538065
"Npun_R3691","Npun_R0500",0.837145263674604
"Npun_R3691","Npun_F0503",0.806793503443745
"Npun_R3691","Npun_R0515",0.759500570516146
"Npun_R3691","Npun_R0530",0.78313025453343
"Npun_R3691","Npun_F0541",0.881208475473691
"Npun_R3691","Npun_R0542",0.906296638459987
"Npun_R3691","Npun_R0543",0.792113244504426
"Npun_R3691","Npun_F0545",0.901200801391091
"Npun_R3691","Npun_R0546",0.877096387118577
"Npun_R3691","Npun_R0548",0.877730727675754
"Npun_R3691","Npun_R0549",0.84173222361081
"Npun_R3691","Npun_R0550",0.78948503055465
"Npun_R3691","Npun_F0560",0.823324271576466
"Npun_R3691","Npun_F0562",0.80159422316462
"Npun_R3691","Npun_R0580",0.824629996588411
"Npun_R3691","Npun_R0581",0.800785133881615
"Npun_R3691","Npun_F0582",0.786236937004673
"Npun_R3691","Npun_F0585",0.927911413781778
"Npun_R3691","Npun_F0604",0.849277325283471
"Npun_R3691","Npun_R0605",0.815184186117738
"Npun_R3691","Npun_R0606",0.928476004878462
"Npun_R3691","Npun_F0607",0.813850369925269
