"Gene1","Gene2","CorrelationValue"
"Npun_R6149","Npun_R0007",0.758592968173249
"Npun_R6149","Npun_F0027",0.818929234765038
"Npun_R6149","Npun_R0056",0.916119909081685
"Npun_R6149","Npun_F0079",0.85205103636698
"Npun_R6149","Npun_R0085",0.787737140908052
"Npun_R6149","Npun_F0096",0.819944555382518
"Npun_R6149","Npun_F0097",0.836514184007582
"Npun_R6149","Npun_F0102",0.806816792511394
"Npun_R6149","Npun_F0125",0.755231198913081
"Npun_R6149","Npun_R0128",0.825611489664437
"Npun_R6149","Npun_F0141",0.823033185726106
"Npun_R6149","Npun_F0152",0.750030071747722
"Npun_R6149","Npun_F0159",0.802831909772731
"Npun_R6149","Npun_F0195",0.796212829429751
"Npun_R6149","Npun_R0196",0.86099159679619
"Npun_R6149","Npun_R0197",0.816142848768962
"Npun_R6149","Npun_F0198",0.79783465450742
"Npun_R6149","Npun_F0199",0.811870543118265
"Npun_R6149","Npun_F0200",0.848855043858798
"Npun_R6149","Npun_R0201",0.799812564925122
"Npun_R6149","Npun_R0202",0.760216803544723
"Npun_R6149","Npun_F0203",0.793753199653814
"Npun_R6149","Npun_F0204",0.764723895873808
"Npun_R6149","Npun_F0209",0.772146473909137
"Npun_R6149","Npun_R0211",0.769702117780582
"Npun_R6149","Npun_F0212",0.797974506602022
"Npun_R6149","Npun_F0213",0.824355106564931
"Npun_R6149","Npun_F0214",0.833904424939263
"Npun_R6149","Npun_F0217",0.755810660286004
"Npun_R6149","Npun_F0220",0.807372967660969
"Npun_R6149","Npun_F0221",0.84363528586913
"Npun_R6149","Npun_F0222",0.857814658387827
"Npun_R6149","Npun_F0223",0.827671096841998
"Npun_R6149","Npun_F0224",0.868963981945463
"Npun_R6149","Npun_F0225",0.8634319161924
"Npun_R6149","Npun_R0227",0.839197125134523
"Npun_R6149","Npun_F0228",0.802335916348804
"Npun_R6149","Npun_F0229",0.83242951419567
"Npun_R6149","Npun_F0230",0.840500487195907
"Npun_R6149","Npun_F0270",0.877865759985892
"Npun_R6149","Npun_F0271",0.891724009774621
"Npun_R6149","Npun_R0282",0.834704635667014
"Npun_R6149","Npun_F0290",0.7929381981724
"Npun_R6149","Npun_F0291",0.797625271252488
"Npun_R6149","Npun_F0314",0.775402443661988
"Npun_R6149","Npun_F0330",0.844144220808115
"Npun_R6149","Npun_R0331",0.789836828646077
"Npun_R6149","Npun_R0350",0.813030055924558
"Npun_R6149","Npun_R0351",0.827243603429422
"Npun_R6149","Npun_F0394",0.766499738085906
"Npun_R6149","Npun_F0411",0.771468308066615
"Npun_R6149","Npun_F0471",0.851017661723737
"Npun_R6149","Npun_R0473",0.779421266525678
"Npun_R6149","Npun_R0485",0.754499244140783
"Npun_R6149","Npun_F0487",0.818094785862935
"Npun_R6149","Npun_R0488",0.765354677565639
"Npun_R6149","Npun_R0513",0.782680414453559
"Npun_R6149","Npun_R0530",0.892907589300971
"Npun_R6149","Npun_R0542",0.757546137035108
"Npun_R6149","Npun_F0545",0.756652150702254
"Npun_R6149","Npun_R0546",0.856961789941303
"Npun_R6149","Npun_R0547",0.79194319269123
"Npun_R6149","Npun_R0548",0.804985746589589
"Npun_R6149","Npun_R0549",0.82586060947847
"Npun_R6149","Npun_R0550",0.852899527063567
"Npun_R6149","Npun_F0560",0.783107651244385
"Npun_R6149","Npun_R0570",0.834035632077431
"Npun_R6149","Npun_R0576",0.758621989518598
"Npun_R6149","Npun_R0577",0.750824503218551
"Npun_R6149","Npun_R0605",0.92500989579472
"Npun_R6149","Npun_F0616",0.804485858432291
"Npun_R6149","Npun_F0627",0.82256808625471
"Npun_R6149","Npun_F0648",0.899440362705864
"Npun_R6149","Npun_F0651",0.821285644509345
"Npun_R6149","Npun_R0652",0.83745389999835
"Npun_R6149","Npun_F0718",0.816622208609421
"Npun_R6149","Npun_R0742",0.82180171126672
"Npun_R6149","Npun_F0747",0.80366439125839
"Npun_R6149","Npun_R0751",0.753813392557619
"Npun_R6149","Npun_F0766",0.887791946400658
"Npun_R6149","Npun_F0767",0.754807737830508
"Npun_R6149","Npun_F0784",0.863677803222394
"Npun_R6149","Npun_F0839",0.894401545007278
"Npun_R6149","Npun_F0885",0.847904824614033
"Npun_R6149","Npun_R0900",0.750792915504325
"Npun_R6149","Npun_R0930",0.764679220771959
"Npun_R6149","Npun_R0959",0.808036511818256
"Npun_R6149","Npun_F0970",0.850003453848858
"Npun_R6149","Npun_R0971",0.83129532974021
"Npun_R6149","Npun_F1022",0.811579565412028
"Npun_R6149","Npun_F1124",0.892611868137261
"Npun_R6149","Npun_F1127",0.774264017571774
"Npun_R6149","Npun_R1128",0.863938044905419
"Npun_R6149","Npun_R1163",0.774736952918438
"Npun_R6149","Npun_F1185",0.922540818766892
"Npun_R6149","Npun_R1259",0.765226624397661
"Npun_R6149","Npun_F1300",0.763750392968883
"Npun_R6149","Npun_R1301",0.768392570119447
"Npun_R6149","Npun_R1320",0.766913150852251
"Npun_R6149","Npun_R1321",0.814630298631414
"Npun_R6149","Npun_F1322",0.798050444914355
"Npun_R6149","Npun_R1324",0.833178000050026
"Npun_R6149","Npun_R1335",0.758496611098913
"Npun_R6149","Npun_R1363",0.85927599712092
"Npun_R6149","Npun_F1420",0.769304966741618
"Npun_R6149","Npun_R1421",0.835325842455728
"Npun_R6149","Npun_R1440",0.796832720236996
"Npun_R6149","Npun_R1441",0.773778096457338
"Npun_R6149","Npun_F1447",0.829264119416908
"Npun_R6149","Npun_R1448",0.825702683970224
"Npun_R6149","Npun_R1449",0.823767124117502
"Npun_R6149","Npun_F1453",0.832602486311565
"Npun_R6149","Npun_R1461",0.796014633182895
"Npun_R6149","Npun_F1513",0.825211689028096
"Npun_R6149","Npun_R1536",0.760765106208685
"Npun_R6149","Npun_F1553",0.769278773170346
"Npun_R6149","Npun_R1565",0.845545683354969
"Npun_R6149","Npun_R1589",0.774001407470455
"Npun_R6149","Npun_F1603",0.859640593815791
"Npun_R6149","Npun_R1604",0.868379464588608
"Npun_R6149","Npun_F1617",0.810333633309454
"Npun_R6149","Npun_R1623",0.783682285263999
"Npun_R6149","Npun_F1625",0.750846931378559
"Npun_R6149","Npun_F1664",0.828861858180446
"Npun_R6149","Npun_F1680",0.857943219012672
"Npun_R6149","Npun_R1688",0.825501179648508
"Npun_R6149","Npun_R1702",0.791393972568015
"Npun_R6149","Npun_R1708",0.780445058959404
"Npun_R6149","Npun_F1712",0.797105984053847
"Npun_R6149","Npun_F1715",0.778370055460022
"Npun_R6149","Npun_F1719",0.784025541139795
"Npun_R6149","Npun_R1737",0.792762499494549
"Npun_R6149","Npun_R1759",0.750000929838773
"Npun_R6149","Npun_F1766",0.775139050402204
"Npun_R6149","Npun_F1794",0.750575000491145
"Npun_R6149","Npun_R1804",0.853022923287484
"Npun_R6149","Npun_R1805",0.884686435304009
"Npun_R6149","Npun_R1806",0.862256871650881
"Npun_R6149","Npun_R1807",0.901955022901618
"Npun_R6149","Npun_R1808",0.803943485799233
"Npun_R6149","Npun_R1809",0.860706427081215
"Npun_R6149","Npun_R1810",0.867246518722284
"Npun_R6149","Npun_R1811",0.823200490337353
"Npun_R6149","Npun_R1812",0.799311637122962
"Npun_R6149","Npun_R1813",0.820619052685788
"Npun_R6149","Npun_R1814",0.789827802676473
"Npun_R6149","Npun_F1822",0.871797268314148
"Npun_R6149","Npun_R1831",0.788278274654365
"Npun_R6149","Npun_F1835",0.807592256950276
"Npun_R6149","Npun_F1872",0.887064473472554
"Npun_R6149","Npun_R1873",0.781066331642301
"Npun_R6149","Npun_F1883",0.870836005065676
"Npun_R6149","Npun_R1884",0.862182072585077
"Npun_R6149","Npun_F1888",0.786431986953355
"Npun_R6149","Npun_F1905",0.783570932067
"Npun_R6149","Npun_F1907",0.764968932896456
"Npun_R6149","Npun_F1947",0.801988453784701
"Npun_R6149","Npun_F1948",0.806139097681976
"Npun_R6149","Npun_F1951",0.81881615819244
"Npun_R6149","Npun_F2004",0.856757804413904
"Npun_R6149","Npun_R2017",0.891469134272781
"Npun_R6149","Npun_F2029",0.791639018384807
"Npun_R6149","Npun_R2035",0.884416293429279
"Npun_R6149","Npun_R2041",0.907138277178416
"Npun_R6149","Npun_F2044",0.859898364630119
"Npun_R6149","Npun_R2060",0.770826020066831
"Npun_R6149","Npun_R2061",0.852442584691808
"Npun_R6149","Npun_R2062",0.888516733225031
"Npun_R6149","Npun_R2103",0.848785689761241
"Npun_R6149","Npun_F2123",0.869129771440186
"Npun_R6149","Npun_F2126",0.801265808557886
"Npun_R6149","Npun_R2128",0.759917061734592
"Npun_R6149","Npun_F2198",0.857347357221775
"Npun_R6149","Npun_F2200",0.812419263264085
"Npun_R6149","Npun_F2201",0.856672751673967
"Npun_R6149","Npun_F2202",0.827568951578099
"Npun_R6149","Npun_F2226",0.82338980748564
"Npun_R6149","Npun_R2233",0.862802531345945
"Npun_R6149","Npun_R2289",0.822988283291631
"Npun_R6149","Npun_R2324",0.793006150704444
"Npun_R6149","Npun_R2342",0.772066254965984
"Npun_R6149","Npun_F2360",0.862267769986443
"Npun_R6149","Npun_R2361",0.847891826068852
"Npun_R6149","Npun_R2375",0.798490317449319
"Npun_R6149","Npun_R2378",0.750291621230725
"Npun_R6149","Npun_F2399",0.847027300684169
"Npun_R6149","Npun_R2415",0.761703399362497
"Npun_R6149","Npun_F2455",0.777330610626963
"Npun_R6149","Npun_R2469",0.805227345535238
"Npun_R6149","Npun_F2490",0.812907799743911
"Npun_R6149","Npun_F2500",0.781611198144019
"Npun_R6149","Npun_R2518",0.805906792506488
"Npun_R6149","Npun_R2522",0.754516926877456
"Npun_R6149","Npun_F2534",0.756020769082951
"Npun_R6149","Npun_R2539",0.766128177850404
"Npun_R6149","Npun_R2579",0.826279169600041
"Npun_R6149","Npun_R2632",0.787411517548139
"Npun_R6149","Npun_R2637",0.775969316852822
"Npun_R6149","Npun_F2787",0.808884093444328
"Npun_R6149","Npun_R2797",0.785697792423118
"Npun_R6149","Npun_F2807",0.786336849022851
"Npun_R6149","Npun_R2826",0.808545144835136
"Npun_R6149","Npun_R2862",0.855526858729016
"Npun_R6149","Npun_R2870",0.888034555394589
"Npun_R6149","Npun_R2882",0.764303864146914
"Npun_R6149","Npun_R2916",0.893330999249847
"Npun_R6149","Npun_F2925",0.861720007202388
"Npun_R6149","Npun_R2958",0.781862672945245
"Npun_R6149","Npun_F2967",0.793648670902339
"Npun_R6149","Npun_F2968",0.829835354951989
"Npun_R6149","Npun_R2971",0.837131763769598
"Npun_R6149","Npun_R3067",0.769999090268876
"Npun_R6149","Npun_R3068",0.797057363731532
"Npun_R6149","Npun_R3069",0.873022099693321
"Npun_R6149","Npun_F3073",0.86009989610487
"Npun_R6149","Npun_R3077",0.767432121225867
"Npun_R6149","Npun_R3078",0.811892640225547
"Npun_R6149","Npun_R3083",0.777925030344122
"Npun_R6149","Npun_F3086",0.763889368526163
"Npun_R6149","Npun_F3087",0.812945662293621
"Npun_R6149","Npun_F3089",0.81849705439728
"Npun_R6149","Npun_R3099",0.853507635502401
"Npun_R6149","Npun_R3100",0.808470149811
"Npun_R6149","Npun_R3101",0.782023664835451
"Npun_R6149","Npun_R3102",0.83767030463389
"Npun_R6149","Npun_R3103",0.834856384129203
"Npun_R6149","Npun_R3107",0.875975425517462
"Npun_R6149","Npun_F3109",0.776017955579631
"Npun_R6149","Npun_F3111",0.823757162204493
"Npun_R6149","Npun_F3118",0.777538382306369
"Npun_R6149","Npun_R3129",0.800655493937593
"Npun_R6149","Npun_R3130",0.751155817659307
"Npun_R6149","Npun_R3143",0.84903638797057
"Npun_R6149","Npun_R3188",0.830194516073724
"Npun_R6149","Npun_F3194",0.873161299576151
"Npun_R6149","Npun_F3228",0.823538034938039
"Npun_R6149","Npun_F3253",0.789381403427826
"Npun_R6149","Npun_F3256",0.880859609980615
"Npun_R6149","Npun_R3257",0.821743229521436
"Npun_R6149","Npun_R3258",0.794930859056165
"Npun_R6149","Npun_R3269",0.859881777067402
"Npun_R6149","Npun_R3277",0.864439700107932
"Npun_R6149","Npun_R3314",0.75729676854688
"Npun_R6149","Npun_F3412",0.854807578167872
"Npun_R6149","Npun_F3466",0.839659201815589
"Npun_R6149","Npun_F3467",0.793322412753501
"Npun_R6149","Npun_R3472",0.778327297694194
"Npun_R6149","Npun_R3497",0.774242117326145
"Npun_R6149","Npun_F3505",0.857506019311756
"Npun_R6149","Npun_R3512",0.80430554333479
"Npun_R6149","Npun_F3521",0.803761231029547
"Npun_R6149","Npun_R3526",0.813009723847227
"Npun_R6149","Npun_R3531",0.818452659444977
"Npun_R6149","Npun_R3583",0.905282675109112
"Npun_R6149","Npun_F3586",0.842418615183052
"Npun_R6149","Npun_R3591",0.779482803902658
"Npun_R6149","Npun_F3596",0.761785410454554
"Npun_R6149","Npun_R3597",0.897346991546182
"Npun_R6149","Npun_R3610",0.760883675039229
"Npun_R6149","Npun_R3611",0.76759377680352
"Npun_R6149","Npun_F3614",0.801239262642424
"Npun_R6149","Npun_F3631",0.829223131867581
"Npun_R6149","Npun_R3642",0.796938329156576
"Npun_R6149","Npun_F3647",0.808768837752248
"Npun_R6149","Npun_R3650",0.754840723791593
"Npun_R6149","Npun_F3659",0.78685393500249
"Npun_R6149","Npun_R3661",0.76967988579705
"Npun_R6149","Npun_F3663",0.910915560000374
"Npun_R6149","Npun_F3664",0.872716648774503
"Npun_R6149","Npun_F3672",0.752774511603918
"Npun_R6149","Npun_R3691",0.788955974799611
"Npun_R6149","Npun_R3714",0.835292397457386
"Npun_R6149","Npun_R3716",0.751958445892252
"Npun_R6149","Npun_F3722",0.850605305869601
"Npun_R6149","Npun_R3734",0.783034565543929
"Npun_R6149","Npun_F3744",0.88693556159226
"Npun_R6149","Npun_F3745",0.753497241728356
"Npun_R6149","Npun_R3758",0.751861712260586
"Npun_R6149","Npun_R3785",0.878321181993631
"Npun_R6149","Npun_F3788",0.812824514951818
"Npun_R6149","Npun_R3790",0.756338726344268
"Npun_R6149","Npun_R3791",0.808055702898507
"Npun_R6149","Npun_R3825",0.86297872138062
"Npun_R6149","Npun_R3866",0.754912907048081
"Npun_R6149","Npun_R3869",0.792355284645935
"Npun_R6149","Npun_R3889",0.798317777733314
"Npun_R6149","Npun_R3890",0.823382819320694
"Npun_R6149","Npun_R3902",0.828911317689184
"Npun_R6149","Npun_R3912",0.87479608542558
"Npun_R6149","Npun_F3932",0.823376729353418
