"Gene1","Gene2","CorrelationValue"
"Npun_R1685","Npun_F0920",-0.868396937092309
"Npun_R1685","Npun_R2371",-0.751304620387135
"Npun_R1685","Npun_F2783",-0.767854376682381
"Npun_R1685","Npun_F4016",-0.777027147480073
"Npun_R1685","Npun_R4073",-0.814367371788666
"Npun_R1685","Npun_R4301",-0.76932508199772
"Npun_R1685","Npun_R4450",-0.771194017367219
"Npun_R1685","Npun_R4568",-0.775358677294054
"Npun_R1685","Npun_R4625",-0.778908079833372
"Npun_R1685","Npun_F4650",-0.77170418148846
"Npun_R1685","Npun_F5513",-0.846491743965068
"Npun_R1685","Npun_R6217",-0.794230158143914
"Npun_R1685","Npun_DR030",-0.785103392590892
