"Gene1","Gene2","CorrelationValue"
"Npun_R5113","Npun_F0017",0.856658465642224
"Npun_R5113","Npun_F0036",0.768320718292215
"Npun_R5113","Npun_F0066",0.895842045849099
"Npun_R5113","Npun_F0067",0.894624467662312
"Npun_R5113","Npun_F0068",0.888747474088086
"Npun_R5113","Npun_F0069",0.859762557341177
"Npun_R5113","Npun_F0077",0.882098038189714
"Npun_R5113","Npun_R0115",0.867758119103505
"Npun_R5113","Npun_R0116",0.950525049293011
"Npun_R5113","Npun_R0117",0.972787827140608
"Npun_R5113","Npun_R0118",0.986137242186828
"Npun_R5113","Npun_F0122",0.930144394015075
"Npun_R5113","Npun_R0144",0.77291345606655
"Npun_R5113","Npun_R0157",0.987472349996069
"Npun_R5113","Npun_F0182",0.882679534450913
"Npun_R5113","Npun_F0194",0.92290953864069
"Npun_R5113","Npun_R0269",0.877482051119882
"Npun_R5113","Npun_F0296",0.903783667427421
"Npun_R5113","Npun_F0305",0.895566900968731
"Npun_R5113","Npun_F0318",0.875642165770218
"Npun_R5113","Npun_R0400",0.915184065071924
"Npun_R5113","Npun_R0401",0.987198845260775
"Npun_R5113","Npun_F0422",0.797689872436111
"Npun_R5113","Npun_F0425",0.994430163252543
"Npun_R5113","Npun_F0426",0.920133810105279
"Npun_R5113","Npun_R0445",0.80771779964073
"Npun_R5113","Npun_R0454",0.977129640434095
"Npun_R5113","Npun_F0457",0.930921482123044
"Npun_R5113","Npun_F0495",0.80668500985446
"Npun_R5113","Npun_R0557",0.918945955046092
"Npun_R5113","Npun_F0558",0.971529573672355
"Npun_R5113","Npun_R0563",0.900942333184902
"Npun_R5113","Npun_R0565",0.852518992161467
"Npun_R5113","Npun_R0639",0.90399265474384
"Npun_R5113","Npun_R0649",0.874254303701416
"Npun_R5113","Npun_F0673",0.980226359510028
"Npun_R5113","Npun_R0674",0.957981698809493
"Npun_R5113","Npun_F0675",0.912981606884419
"Npun_R5113","Npun_F0676",0.898091790133765
"Npun_R5113","Npun_F0677",0.973979030381915
"Npun_R5113","Npun_R0678",0.837417107812077
"Npun_R5113","Npun_R0682",0.877536136552167
"Npun_R5113","Npun_R0683",0.900710783317058
"Npun_R5113","Npun_R0689",0.905333726498222
"Npun_R5113","Npun_R0690",0.980548944489156
"Npun_R5113","Npun_R0691",0.9716952976048
"Npun_R5113","Npun_F0723",0.767882757491029
"Npun_R5113","Npun_R0740",0.942538885910845
"Npun_R5113","Npun_F0770",0.904746186641254
"Npun_R5113","Npun_F0771",0.965447627953889
"Npun_R5113","Npun_F0772",0.919270682957563
"Npun_R5113","Npun_F0793",0.953832375715734
"Npun_R5113","Npun_F0810",0.820269800863606
"Npun_R5113","Npun_R0811",0.824560602240965
"Npun_R5113","Npun_R0812",0.830755057190125
"Npun_R5113","Npun_F0821",0.808662326150476
"Npun_R5113","Npun_F0855",0.848645669923203
"Npun_R5113","Npun_R0873",0.955573543694307
"Npun_R5113","Npun_R0896",0.820402914351084
"Npun_R5113","Npun_R0911",0.943717480496769
"Npun_R5113","Npun_R0914",0.766524949091299
"Npun_R5113","Npun_F0925",0.766408480496446
"Npun_R5113","Npun_F0932",0.896827275854165
"Npun_R5113","Npun_F0942",0.779588813947964
"Npun_R5113","Npun_F0944",0.980603724508658
"Npun_R5113","Npun_R0945",0.886159873016763
"Npun_R5113","Npun_F0948",0.854444022585926
"Npun_R5113","Npun_F0996",0.783726832131183
"Npun_R5113","Npun_F1018",0.848603648984209
"Npun_R5113","Npun_F1103",0.80675463183273
"Npun_R5113","Npun_F1138",0.841368227524272
