"Gene1","Gene2","CorrelationValue"
"Npun_R1685","Npun_F0036",0.886809706375492
"Npun_R1685","Npun_F0066",0.974045267456533
"Npun_R1685","Npun_F0067",0.9684896334675
"Npun_R1685","Npun_F0068",0.967289407124168
"Npun_R1685","Npun_F0069",0.95519095301946
"Npun_R1685","Npun_F0077",0.788914757485754
"Npun_R1685","Npun_F0078",0.87413884286597
"Npun_R1685","Npun_R0115",0.917973413774856
"Npun_R1685","Npun_R0116",0.95960333603233
"Npun_R1685","Npun_R0117",0.953964994801948
"Npun_R1685","Npun_R0118",0.948544666743097
"Npun_R1685","Npun_F0122",0.974644446890461
"Npun_R1685","Npun_R0144",0.892988242393102
"Npun_R1685","Npun_R0157",0.892365494298417
"Npun_R1685","Npun_F0182",0.801181156699927
"Npun_R1685","Npun_F0194",0.883255650047587
"Npun_R1685","Npun_R0269",0.872639960722271
"Npun_R1685","Npun_F0296",0.934069113388872
"Npun_R1685","Npun_F0305",0.96850741882003
"Npun_R1685","Npun_F0318",0.799022156083521
"Npun_R1685","Npun_F0342",0.79336165700656
"Npun_R1685","Npun_R0400",0.875367789822141
"Npun_R1685","Npun_R0401",0.926996964263802
"Npun_R1685","Npun_F0425",0.900547167499107
"Npun_R1685","Npun_F0426",0.931364680436332
"Npun_R1685","Npun_R0434",0.831622374654244
"Npun_R1685","Npun_R0445",0.923522412972785
"Npun_R1685","Npun_R0454",0.902396943140276
"Npun_R1685","Npun_F0457",0.932154206411844
"Npun_R1685","Npun_R0557",0.982728558606443
"Npun_R1685","Npun_F0558",0.968923249698443
"Npun_R1685","Npun_R0561",0.765358062363344
"Npun_R1685","Npun_R0563",0.84759780924106
"Npun_R1685","Npun_R0565",0.796072099375278
"Npun_R1685","Npun_R0639",0.96716400034463
"Npun_R1685","Npun_R0640",0.824684122506675
"Npun_R1685","Npun_R0649",0.961962060643406
"Npun_R1685","Npun_F0673",0.971141367872364
"Npun_R1685","Npun_R0674",0.96869169571024
"Npun_R1685","Npun_F0675",0.958646418445141
"Npun_R1685","Npun_F0676",0.971022876854052
"Npun_R1685","Npun_F0677",0.961655632543856
"Npun_R1685","Npun_R0678",0.905907568483658
"Npun_R1685","Npun_R0682",0.92087568014521
"Npun_R1685","Npun_R0683",0.928025259236093
"Npun_R1685","Npun_R0689",0.968601786345338
"Npun_R1685","Npun_R0690",0.949953125807439
"Npun_R1685","Npun_R0691",0.872060014088713
"Npun_R1685","Npun_F0723",0.764456119244222
"Npun_R1685","Npun_R0740",0.982066587310245
"Npun_R1685","Npun_F0770",0.975720629258382
"Npun_R1685","Npun_F0771",0.968434820228058
"Npun_R1685","Npun_F0772",0.95761621829934
"Npun_R1685","Npun_F0793",0.977771748773473
"Npun_R1685","Npun_F0810",0.894791133603512
"Npun_R1685","Npun_R0811",0.915101185957287
"Npun_R1685","Npun_R0812",0.940954330387771
"Npun_R1685","Npun_F0821",0.879138854129672
"Npun_R1685","Npun_R0872",0.842764588478262
"Npun_R1685","Npun_R0873",0.959612358314019
"Npun_R1685","Npun_R0896",0.855649360946874
"Npun_R1685","Npun_R0911",0.961545520258926
"Npun_R1685","Npun_F0925",0.837827122629686
"Npun_R1685","Npun_F0932",0.96612906433491
"Npun_R1685","Npun_F0942",0.751718024091286
"Npun_R1685","Npun_F0944",0.93999384197003
"Npun_R1685","Npun_R0945",0.980651941643026
"Npun_R1685","Npun_F0948",0.902563995101873
"Npun_R1685","Npun_F1018",0.835390011001503
"Npun_R1685","Npun_F1138",0.922197765662433
"Npun_R1685","Npun_F1148",0.857046786285876
"Npun_R1685","Npun_R1151",0.961323638298237
"Npun_R1685","Npun_R1152",0.960307471491369
"Npun_R1685","Npun_F1153",0.771626056489163
"Npun_R1685","Npun_R1178",0.950252786605718
"Npun_R1685","Npun_R1198",0.816901700930501
"Npun_R1685","Npun_F1207",0.894612192871436
"Npun_R1685","Npun_F1210",0.945458765622689
"Npun_R1685","Npun_F1211",0.982210712180377
"Npun_R1685","Npun_F1212",0.905420585475494
"Npun_R1685","Npun_R1214",0.826997490829285
"Npun_R1685","Npun_F1215",0.879678673875438
"Npun_R1685","Npun_F1216",0.915283022657577
"Npun_R1685","Npun_F1224",0.969191065911018
"Npun_R1685","Npun_R1225",0.957809168763269
"Npun_R1685","Npun_R1260",0.935680119426723
"Npun_R1685","Npun_R1261",0.933152354907711
"Npun_R1685","Npun_R1262",0.944177326800462
"Npun_R1685","Npun_R1263",0.960637064380499
"Npun_R1685","Npun_R1264",0.968431797030332
"Npun_R1685","Npun_R1265",0.96019582460721
"Npun_R1685","Npun_R1266",0.978025519697773
"Npun_R1685","Npun_R1267",0.96325042331507
"Npun_R1685","Npun_R1268",0.921930645601038
"Npun_R1685","Npun_R1270",0.935565816773927
"Npun_R1685","Npun_R1271",0.964616282821888
"Npun_R1685","Npun_R1272",0.973741279031028
"Npun_R1685","Npun_R1273",0.967925537723419
"Npun_R1685","Npun_R1274",0.969857149813316
"Npun_R1685","Npun_R1275",0.927562369561551
"Npun_R1685","Npun_R1276",0.932569753753783
"Npun_R1685","Npun_R1302",0.817145903678182
"Npun_R1685","Npun_F1307",0.977423288532263
"Npun_R1685","Npun_R1313",0.916044719938285
"Npun_R1685","Npun_R1314",0.896349912130016
"Npun_R1685","Npun_F1317",0.873307820532297
"Npun_R1685","Npun_F1336",0.846747539853158
"Npun_R1685","Npun_R1337",0.880175308129519
"Npun_R1685","Npun_F1339",0.803512226688846
"Npun_R1685","Npun_F1340",0.834350754595294
"Npun_R1685","Npun_R1354",0.93786213306043
"Npun_R1685","Npun_R1361",0.905555753158971
"Npun_R1685","Npun_F1375",0.889808374604789
"Npun_R1685","Npun_F1385",0.893841167301947
"Npun_R1685","Npun_R1389",0.774894720342065
"Npun_R1685","Npun_R1398",0.841383492578137
"Npun_R1685","Npun_R1399",0.851973968085465
"Npun_R1685","Npun_F1400",0.861132984646714
"Npun_R1685","Npun_F1401",0.798414283787376
"Npun_R1685","Npun_F1402",0.793786235426747
"Npun_R1685","Npun_F1403",0.774043879883788
"Npun_R1685","Npun_F1404",0.81164238555718
"Npun_R1685","Npun_F1406",0.823892045863902
"Npun_R1685","Npun_F1407",0.829592371015726
"Npun_R1685","Npun_F1409",0.80421249959995
"Npun_R1685","Npun_F1410",0.912125749463532
"Npun_R1685","Npun_R1423",0.939444907735444
"Npun_R1685","Npun_F1424",0.809825501404645
"Npun_R1685","Npun_R1431",0.854773167846353
"Npun_R1685","Npun_F1465",0.832991825765504
"Npun_R1685","Npun_R1467",0.783554162078019
"Npun_R1685","Npun_F1468",0.938787076612616
"Npun_R1685","Npun_F1469",0.976410741007345
"Npun_R1685","Npun_F1470",0.933962335903892
"Npun_R1685","Npun_F1477",0.92547227864599
"Npun_R1685","Npun_F1479",0.958768641915213
"Npun_R1685","Npun_F1497",0.817056055902147
"Npun_R1685","Npun_F1563",0.805341204576585
"Npun_R1685","Npun_R1570",0.951812366151395
"Npun_R1685","Npun_R1597",0.864076199552748
"Npun_R1685","Npun_F1600",0.912538359184555
"Npun_R1685","Npun_F1601",0.957520355875948
"Npun_R1685","Npun_F1666",0.951190366649258
"Npun_R1685","Npun_F1667",0.912802524715979
"Npun_R1685","Npun_F1668",0.900930409473761
"Npun_R1685","Npun_F1669",0.786368504506761
"Npun_R1685","Npun_F1670",0.845094720269767
"Npun_R1685","Npun_R1678",0.87102158314502
"Npun_R1685","Npun_R1683",0.795230441561523
"Npun_R1685","Npun_R1685",1
"Npun_R1685","Npun_R1686",0.97979917086384
"Npun_R1685","Npun_R1725",0.789378584374354
"Npun_R1685","Npun_R1733",0.968649657903155
"Npun_R1685","Npun_R1734",0.96184552501662
"Npun_R1685","Npun_F1744",0.801546957718107
"Npun_R1685","Npun_F1746",0.756104886657638
"Npun_R1685","Npun_F1747",0.79381886400641
"Npun_R1685","Npun_F1748",0.805471638377291
"Npun_R1685","Npun_F1749",0.797941511115785
"Npun_R1685","Npun_F1750",0.892428129777983
"Npun_R1685","Npun_R1782",0.91006927941032
"Npun_R1685","Npun_R1830",0.882901153421587
"Npun_R1685","Npun_R1839",0.806995871908591
"Npun_R1685","Npun_R1841",0.780374541528459
"Npun_R1685","Npun_F1933",0.787875041251893
"Npun_R1685","Npun_R1952",0.968856926681821
"Npun_R1685","Npun_R1993",0.9331263259931
"Npun_R1685","Npun_R2079",0.801142985616212
"Npun_R1685","Npun_F2142",0.951184432492447
"Npun_R1685","Npun_F2143",0.959255772953307
"Npun_R1685","Npun_R2146",0.864023447301193
"Npun_R1685","Npun_F2147",0.979783644264063
"Npun_R1685","Npun_F2148",0.976343825842184
"Npun_R1685","Npun_R2149",0.920001781412713
"Npun_R1685","Npun_F2153",0.899757796682708
"Npun_R1685","Npun_F2154",0.939025496074099
"Npun_R1685","Npun_F2155",0.96107797984336
"Npun_R1685","Npun_F2156",0.957697546366583
"Npun_R1685","Npun_F2157",0.960200985604609
"Npun_R1685","Npun_F2159",0.978095071328015
"Npun_R1685","Npun_F2160",0.971037441073299
"Npun_R1685","Npun_F2161",0.970120838953858
"Npun_R1685","Npun_F2162",0.962617270558647
"Npun_R1685","Npun_F2163",0.970476732595356
"Npun_R1685","Npun_F2164",0.980914713931178
"Npun_R1685","Npun_F2165",0.982660923366922
"Npun_R1685","Npun_F2167",0.92418240910627
"Npun_R1685","Npun_F2168",0.911965076558145
"Npun_R1685","Npun_R2173",0.976295752170277
"Npun_R1685","Npun_R2174",0.966638781337443
"Npun_R1685","Npun_R2175",0.97761284466754
"Npun_R1685","Npun_R2235",0.784707573686591
"Npun_R1685","Npun_R2243",0.766155530869357
"Npun_R1685","Npun_R2271",0.912144724587133
"Npun_R1685","Npun_R2272",0.947854019885041
"Npun_R1685","Npun_F2363",0.961323638298237
"Npun_R1685","Npun_F2367",0.955072344575552
"Npun_R1685","Npun_F2368",0.963982664307006
"Npun_R1685","Npun_R2403",0.834625019070045
"Npun_R1685","Npun_R2406",0.789342179807082
"Npun_R1685","Npun_R2439",0.936572280694963
"Npun_R1685","Npun_F2480",0.828339573348451
"Npun_R1685","Npun_F2481",0.751762511243083
"Npun_R1685","Npun_F2489",0.850094794052824
"Npun_R1685","Npun_F2507",0.982080228136397
"Npun_R1685","Npun_F2565",0.946348135478447
"Npun_R1685","Npun_R2586",0.78777571846418
"Npun_R1685","Npun_R2594",0.760376249812948
"Npun_R1685","Npun_R2595",0.820706066367052
"Npun_R1685","Npun_R2596",0.899122937716219
"Npun_R1685","Npun_R2597",0.862772591710559
"Npun_R1685","Npun_R2598",0.871905490713142
"Npun_R1685","Npun_R2599",0.851105472120264
"Npun_R1685","Npun_R2600",0.809290923807432
"Npun_R1685","Npun_R2601",0.804645172510042
"Npun_R1685","Npun_R2602",0.878062174712625
"Npun_R1685","Npun_R2603",0.859405360792519
"Npun_R1685","Npun_R2604",0.858530871134326
"Npun_R1685","Npun_R2605",0.937113910542657
"Npun_R1685","Npun_R2606",0.930019822507874
"Npun_R1685","Npun_R2607",0.9060241548339
"Npun_R1685","Npun_R2608",0.802128232640306
"Npun_R1685","Npun_F2617",0.787159996269786
"Npun_R1685","Npun_R2627",0.934607284672224
"Npun_R1685","Npun_F2654",0.95806664805699
"Npun_R1685","Npun_F2668",0.986436291978697
"Npun_R1685","Npun_F2670",0.939671804725349
"Npun_R1685","Npun_R2697",0.925586221698278
"Npun_R1685","Npun_R2698",0.885556538503303
"Npun_R1685","Npun_F2725",0.866945272896911
"Npun_R1685","Npun_R2750",0.780211303346311
"Npun_R1685","Npun_R2779",0.910195380138051
"Npun_R1685","Npun_F2781",0.769786376761172
"Npun_R1685","Npun_F2794",0.964202602742963
"Npun_R1685","Npun_R2804",0.909118710088304
"Npun_R1685","Npun_R2816",0.941042107771076
"Npun_R1685","Npun_R2821",0.818213999915147
"Npun_R1685","Npun_R2822",0.804937086631517
"Npun_R1685","Npun_R2827",0.869432117890099
"Npun_R1685","Npun_R2828",0.82386653371287
"Npun_R1685","Npun_R2841",0.780963122547392
"Npun_R1685","Npun_R2843",0.794481262511128
"Npun_R1685","Npun_F2854",0.921798605763993
"Npun_R1685","Npun_F2864",0.803447517007822
"Npun_R1685","Npun_R2893",0.819967561421941
"Npun_R1685","Npun_R2919",0.919244842005829
"Npun_R1685","Npun_F2928",0.893664218130354
"Npun_R1685","Npun_F2941",0.814216355846934
