"Gene1","Gene2","CorrelationValue"
"Npun_R5149","Npun_F0005",0.889994033575867
"Npun_R5149","Npun_F0026",0.778576053590786
"Npun_R5149","Npun_R0030",0.802835647865307
"Npun_R5149","Npun_R0031",0.841002606695504
"Npun_R5149","Npun_R0052",0.778333366347106
"Npun_R5149","Npun_R0083",0.809336051559312
"Npun_R5149","Npun_F0098",0.941333421911894
"Npun_R5149","Npun_F0114",0.850396608654191
"Npun_R5149","Npun_R0137",0.825362370067513
"Npun_R5149","Npun_R0147",0.778764600371019
"Npun_R5149","Npun_F0162",0.961690487122994
"Npun_R5149","Npun_F0163",0.895567194460626
"Npun_R5149","Npun_F0325",0.887390926695866
"Npun_R5149","Npun_F0328",0.803960528015406
"Npun_R5149","Npun_F0336",0.825719150141179
"Npun_R5149","Npun_F0337",0.850970234667252
"Npun_R5149","Npun_F0338",0.861629929438688
"Npun_R5149","Npun_F0348",0.879424588769251
"Npun_R5149","Npun_F0349",0.809733987292586
"Npun_R5149","Npun_R0440",0.854050262332663
"Npun_R5149","Npun_F0441",0.861943854655724
"Npun_R5149","Npun_F0449",0.846369126249731
"Npun_R5149","Npun_F0458",0.772446159637082
"Npun_R5149","Npun_R0462",0.796896056133793
"Npun_R5149","Npun_F0481",0.834857810368262
"Npun_R5149","Npun_R0482",0.84785603449547
"Npun_R5149","Npun_R0514",0.890992075298097
"Npun_R5149","Npun_F0524",0.894073552732418
"Npun_R5149","Npun_F0525",0.845876376083538
"Npun_R5149","Npun_F0587",0.921584451905837
"Npun_R5149","Npun_R0588",0.841962943668567
"Npun_R5149","Npun_R0589",0.822372484407807
"Npun_R5149","Npun_R0590",0.755095343916973
"Npun_R5149","Npun_F0596",0.854477744914583
"Npun_R5149","Npun_F0626",0.818579951644611
"Npun_R5149","Npun_R0635",0.818655876458864
"Npun_R5149","Npun_F0660",0.84283852962971
"Npun_R5149","Npun_F0696",0.911187634753681
"Npun_R5149","Npun_F0724",0.816817432441751
"Npun_R5149","Npun_F0728",0.957716361619511
"Npun_R5149","Npun_R0729",0.873816598662705
"Npun_R5149","Npun_R0730",0.946686187341985
"Npun_R5149","Npun_R0731",0.875412582320274
"Npun_R5149","Npun_F0732",0.922561284996665
"Npun_R5149","Npun_F0735",0.881540687741433
"Npun_R5149","Npun_F0760",0.823605474214314
"Npun_R5149","Npun_F0761",0.86676895352999
"Npun_R5149","Npun_R0781",0.816500041624887
"Npun_R5149","Npun_R0782",0.759590397866189
"Npun_R5149","Npun_R0786",0.912019676484862
"Npun_R5149","Npun_F0789",0.90355294187645
"Npun_R5149","Npun_F0818",0.840193863253235
"Npun_R5149","Npun_F0822",0.800548171412572
"Npun_R5149","Npun_F0824",0.791534087940651
"Npun_R5149","Npun_F0825",0.89696978120998
"Npun_R5149","Npun_R0830",0.827098192030477
"Npun_R5149","Npun_F0832",0.842650393428384
"Npun_R5149","Npun_R0854",0.788797878298401
"Npun_R5149","Npun_F0880",0.795687329136933
"Npun_R5149","Npun_R0884",0.794132152009503
"Npun_R5149","Npun_F0891",0.859586505498046
"Npun_R5149","Npun_F0892",0.785015625347935
"Npun_R5149","Npun_F0893",0.796946226736451
"Npun_R5149","Npun_R0904",0.884264672192892
"Npun_R5149","Npun_F0907",0.825646929869633
"Npun_R5149","Npun_R0909",0.868602237182245
"Npun_R5149","Npun_F0912",0.756679636724046
"Npun_R5149","Npun_F0913",0.828690081333788
"Npun_R5149","Npun_R0954",0.794661975103808
"Npun_R5149","Npun_F0984",0.876357264386748
"Npun_R5149","Npun_R0987",0.795774142566501
"Npun_R5149","Npun_R0999",0.813154998666543
"Npun_R5149","Npun_F1009",0.793597815166086
"Npun_R5149","Npun_R1012",0.783237073145618
"Npun_R5149","Npun_F1013",0.756584982912503
"Npun_R5149","Npun_R1017",0.817138574188118
"Npun_R5149","Npun_F1025",0.867259352183847
"Npun_R5149","Npun_F1057",0.862677224481814
"Npun_R5149","Npun_R1059",0.803171710948043
"Npun_R5149","Npun_R1123",0.830158466594401
"Npun_R5149","Npun_F1135",0.786728422407933
"Npun_R5149","Npun_F1179",0.759635131749404
"Npun_R5149","Npun_R1180",0.828119266233526
"Npun_R5149","Npun_R1193",0.944559341610932
"Npun_R5149","Npun_R1195",0.934969136484166
"Npun_R5149","Npun_R1201",0.787424044955279
"Npun_R5149","Npun_F1204",0.936779309507096
"Npun_R5149","Npun_F1239",0.781381538650182
"Npun_R5149","Npun_R1256",0.845565714877004
"Npun_R5149","Npun_F1303",0.757207259896075
"Npun_R5149","Npun_R1308",0.840530780532065
"Npun_R5149","Npun_F1315",0.93754504432421
"Npun_R5149","Npun_F1367",0.803479612505003
"Npun_R5149","Npun_F1379",0.792656342376562
"Npun_R5149","Npun_F1383",0.827038896917002
"Npun_R5149","Npun_F1384",0.833792083931016
"Npun_R5149","Npun_F1419",0.885377272469574
"Npun_R5149","Npun_R1432",0.769240168310569
"Npun_R5149","Npun_F1433",0.850138555511034
"Npun_R5149","Npun_R1472",0.943170133168343
"Npun_R5149","Npun_R1483",0.825745930487894
"Npun_R5149","Npun_F1484",0.798416348160091
"Npun_R5149","Npun_R1491",0.783526113592749
"Npun_R5149","Npun_R1525",0.893609507776643
"Npun_R5149","Npun_R1544",0.828094739437636
"Npun_R5149","Npun_R1557",0.764319784122365
"Npun_R5149","Npun_R1558",0.906282284535981
"Npun_R5149","Npun_R1564",0.956634068337345
"Npun_R5149","Npun_R1575",0.893228936112564
"Npun_R5149","Npun_F1590",0.782308074080065
"Npun_R5149","Npun_F1591",0.849475337600298
"Npun_R5149","Npun_F1592",0.775549288294391
"Npun_R5149","Npun_R1606",0.82793731547016
"Npun_R5149","Npun_R1607",0.824845100159636
"Npun_R5149","Npun_R1619",0.86726908588208
"Npun_R5149","Npun_R1621",0.778408184186622
"Npun_R5149","Npun_F1653",0.814150283640758
"Npun_R5149","Npun_R1705",0.837430300345883
"Npun_R5149","Npun_R1709",0.76044757932171
"Npun_R5149","Npun_R1783",0.762772631594812
"Npun_R5149","Npun_F1861",0.763261108777474
"Npun_R5149","Npun_R1869",0.864599325586638
"Npun_R5149","Npun_F1899",0.767788932430536
"Npun_R5149","Npun_R1902",0.821907675499731
"Npun_R5149","Npun_F1908",0.818508560013373
"Npun_R5149","Npun_F1909",0.898196377944752
"Npun_R5149","Npun_R1917",0.820912148412123
"Npun_R5149","Npun_R1996",0.762555793004657
"Npun_R5149","Npun_R2008",0.772550901464027
"Npun_R5149","Npun_F2020",0.769581408082475
"Npun_R5149","Npun_F2021",0.79803299919518
"Npun_R5149","Npun_R2031",0.796311586481087
"Npun_R5149","Npun_R2099",0.790024048011697
