"Gene1","Gene2","CorrelationValue"
"Npun_R4776","Npun_F0036",0.892874996609316
"Npun_R4776","Npun_F0066",0.770928256025436
"Npun_R4776","Npun_F0067",0.785667818468977
"Npun_R4776","Npun_F0068",0.779678095226629
"Npun_R4776","Npun_F0069",0.817862206221053
"Npun_R4776","Npun_F0071",0.801325747038986
"Npun_R4776","Npun_F0122",0.759842093376493
"Npun_R4776","Npun_F0175",0.761799625004797
"Npun_R4776","Npun_F0296",0.790535320277024
"Npun_R4776","Npun_F0305",0.786776465463641
"Npun_R4776","Npun_F0342",0.831239400206657
"Npun_R4776","Npun_R0434",0.830429127112819
"Npun_R4776","Npun_R0445",0.778573156145299
"Npun_R4776","Npun_F0455",0.798354399331003
"Npun_R4776","Npun_F0516",0.783951784731711
"Npun_R4776","Npun_R0561",0.866018078476925
"Npun_R4776","Npun_R0640",0.771746429061816
"Npun_R4776","Npun_R0649",0.799615677953416
"Npun_R4776","Npun_F0675",0.753507540879344
"Npun_R4776","Npun_F0676",0.775556047826592
"Npun_R4776","Npun_R0689",0.787197706740591
"Npun_R4776","Npun_F0741",0.762633802927819
"Npun_R4776","Npun_F0770",0.763225340338084
"Npun_R4776","Npun_F0772",0.782400345535413
"Npun_R4776","Npun_F0774",0.761727248272584
"Npun_R4776","Npun_F0810",0.781221413771065
"Npun_R4776","Npun_R0811",0.84746622112183
"Npun_R4776","Npun_R0812",0.788530610828332
"Npun_R4776","Npun_R0896",0.818203597980993
"Npun_R4776","Npun_R1152",0.784515596175707
"Npun_R4776","Npun_F1153",0.767593959583718
"Npun_R4776","Npun_R1178",0.755491993503559
"Npun_R4776","Npun_R1270",0.775977836291145
"Npun_R4776","Npun_R1302",0.837799452083874
"Npun_R4776","Npun_R1313",0.770725129812385
"Npun_R4776","Npun_R1314",0.797210275925192
"Npun_R4776","Npun_R1354",0.776780944539689
"Npun_R4776","Npun_R1361",0.757640018251806
"Npun_R4776","Npun_F1385",0.76436004173187
"Npun_R4776","Npun_F1424",0.878506949013965
"Npun_R4776","Npun_F1477",0.876225545551644
"Npun_R4776","Npun_R1570",0.779950866677884
"Npun_R4776","Npun_F1667",0.792148404076704
"Npun_R4776","Npun_F1682",0.763691263819529
"Npun_R4776","Npun_F2121",0.828172358937134
"Npun_R4776","Npun_F2142",0.768978523989242
"Npun_R4776","Npun_F2143",0.771537219205714
"Npun_R4776","Npun_R2149",0.785870014504048
"Npun_R4776","Npun_F2155",0.764877726210971
"Npun_R4776","Npun_F2156",0.77281127694443
"Npun_R4776","Npun_F2161",0.757550789627465
"Npun_R4776","Npun_F2162",0.798240856003772
"Npun_R4776","Npun_F2163",0.773969053009823
"Npun_R4776","Npun_F2164",0.753764423964078
"Npun_R4776","Npun_R2301",0.854393366850363
"Npun_R4776","Npun_F2565",0.779350453640109
"Npun_R4776","Npun_F2654",0.806560456684062
"Npun_R4776","Npun_F2655",0.931410910644366
"Npun_R4776","Npun_R2827",0.763266035649668
"Npun_R4776","Npun_R2855",0.912215527932045
"Npun_R4776","Npun_R2919",0.819250787473189
"Npun_R4776","Npun_R3460",0.781592487527742
"Npun_R4776","Npun_R3499",0.827737547972618
"Npun_R4776","Npun_F3514",0.791796670887005
"Npun_R4776","Npun_F3543",0.874063842188918
"Npun_R4776","Npun_F3599",0.773905198075003
"Npun_R4776","Npun_F3654",0.835779957962952
"Npun_R4776","Npun_R3737",0.762416579130271
"Npun_R4776","Npun_F3779",0.774239551903375
"Npun_R4776","Npun_R3872",0.865419718965958
"Npun_R4776","Npun_R3930",0.760123660667636
"Npun_R4776","Npun_R3931",0.823639193164626
"Npun_R4776","Npun_R3960",0.750930990529217
"Npun_R4776","Npun_R4054",0.783443920890061
"Npun_R4776","Npun_R4071",0.781004159586516
"Npun_R4776","Npun_F4279",0.820866667965479
"Npun_R4776","Npun_F4305",0.806841232134552
"Npun_R4776","Npun_F4306",0.830084272695258
"Npun_R4776","Npun_R4478",0.861344139732036
"Npun_R4776","Npun_F4518",0.775435431446334
"Npun_R4776","Npun_R4620",0.76496981094639
"Npun_R4776","Npun_F4679",0.817659093945873
"Npun_R4776","Npun_R4755",0.86448411685443
"Npun_R4776","Npun_R4776",1
"Npun_R4776","Npun_F4801",0.755434242048165
"Npun_R4776","Npun_F4811",0.786030698260762
"Npun_R4776","Npun_F4813",0.800053059645868
"Npun_R4776","Npun_F4839",0.7755115773807
"Npun_R4776","Npun_F5073",0.759936679307802
"Npun_R4776","Npun_R5282",0.784599947274752
"Npun_R4776","Npun_F5366",0.779633816751784
"Npun_R4776","Npun_R5368",0.750550568834717
