"Gene1","Gene2","CorrelationValue"
"Npun_F6362","Npun_R0023",0.808589077029845
"Npun_F6362","Npun_F0027",0.75375791834382
"Npun_F6362","Npun_F0054",0.963812809031171
"Npun_F6362","Npun_R0056",0.762959682927803
"Npun_F6362","Npun_R0059",0.802123904806953
"Npun_F6362","Npun_F0062",0.968129687364727
"Npun_F6362","Npun_F0075",0.906793768501404
"Npun_F6362","Npun_R0085",0.810693966980172
"Npun_F6362","Npun_F0086",0.947363442371774
"Npun_F6362","Npun_F0087",0.84874015470059
"Npun_F6362","Npun_F0093",0.94561723696897
"Npun_F6362","Npun_F0094",0.832056675101881
"Npun_F6362","Npun_F0096",0.797736246707487
"Npun_F6362","Npun_F0097",0.772043976668653
"Npun_F6362","Npun_F0099",0.832368506110503
"Npun_F6362","Npun_F0101",0.930716094508462
"Npun_F6362","Npun_F0104",0.799621803450969
"Npun_F6362","Npun_F0123",0.819482135658745
"Npun_F6362","Npun_F0124",0.913705534049943
"Npun_F6362","Npun_F0125",0.889259887463979
"Npun_F6362","Npun_F0127",0.820642474055326
"Npun_F6362","Npun_F0150",0.933257868995647
"Npun_F6362","Npun_F0169",0.875187284515828
"Npun_F6362","Npun_F0170",0.770233745333072
"Npun_F6362","Npun_F0183",0.917843988253578
"Npun_F6362","Npun_F0195",0.906996080453208
"Npun_F6362","Npun_R0196",0.793460450503623
"Npun_F6362","Npun_R0197",0.86302258453849
"Npun_F6362","Npun_F0198",0.79004309444735
"Npun_F6362","Npun_F0200",0.776335231865777
"Npun_F6362","Npun_R0201",0.780055641586183
"Npun_F6362","Npun_R0202",0.809435421598832
"Npun_F6362","Npun_F0203",0.762339477438184
"Npun_F6362","Npun_F0204",0.76024095415673
"Npun_F6362","Npun_F0208",0.874135631990058
"Npun_F6362","Npun_F0209",0.840657220849852
"Npun_F6362","Npun_R0210",0.754867282584448
"Npun_F6362","Npun_R0211",0.754082425770567
"Npun_F6362","Npun_F0212",0.797268342094312
"Npun_F6362","Npun_F0213",0.85143034457241
"Npun_F6362","Npun_F0214",0.822286347977821
"Npun_F6362","Npun_F0216",0.890589008274666
"Npun_F6362","Npun_F0217",0.821432207579646
"Npun_F6362","Npun_F0220",0.781426156046482
"Npun_F6362","Npun_F0221",0.88795169307048
"Npun_F6362","Npun_F0222",0.815810707790819
"Npun_F6362","Npun_F0223",0.905163257017519
"Npun_F6362","Npun_F0224",0.818557538784513
"Npun_F6362","Npun_F0225",0.810892312478567
"Npun_F6362","Npun_F0226",0.855561589123953
"Npun_F6362","Npun_R0227",0.884800074220378
"Npun_F6362","Npun_F0229",0.848173380044103
"Npun_F6362","Npun_R0240",0.863075183570992
"Npun_F6362","Npun_F0260",0.829526545355046
"Npun_F6362","Npun_F0262",0.784045611948319
"Npun_F6362","Npun_F0270",0.777207350478766
"Npun_F6362","Npun_F0271",0.812707125585352
"Npun_F6362","Npun_F0274",0.757029881182561
"Npun_F6362","Npun_R0280",0.960499410694066
"Npun_F6362","Npun_R0281",0.795311349183193
"Npun_F6362","Npun_F0285",0.879261279242503
"Npun_F6362","Npun_F0288",0.964118224059515
"Npun_F6362","Npun_F0289",0.914201955837815
"Npun_F6362","Npun_F0290",0.870568791279515
"Npun_F6362","Npun_F0297",0.768552164856643
"Npun_F6362","Npun_F0308",0.769936065130486
"Npun_F6362","Npun_R0309",0.936495153754117
"Npun_F6362","Npun_F0315",0.769465184786694
"Npun_F6362","Npun_F0323",0.927606708133309
"Npun_F6362","Npun_F0324",0.94076411437807
"Npun_F6362","Npun_F0330",0.81455083041126
"Npun_F6362","Npun_R0331",0.805286178577265
"Npun_F6362","Npun_R0343",0.773356538456707
"Npun_F6362","Npun_R0350",0.814606328573778
