"Gene1","Gene2","CorrelationValue"
"Npun_F2363","Npun_F0036",0.849277010924767
"Npun_F2363","Npun_F0066",0.950090053452263
"Npun_F2363","Npun_F0067",0.951835299472488
"Npun_F2363","Npun_F0068",0.929602573578541
"Npun_F2363","Npun_F0069",0.918418225601221
"Npun_F2363","Npun_F0078",0.770854682158662
"Npun_F2363","Npun_R0115",0.909013064081893
"Npun_F2363","Npun_R0116",0.940046653264974
"Npun_F2363","Npun_R0117",0.937046419678948
"Npun_F2363","Npun_R0118",0.947433120118356
"Npun_F2363","Npun_F0122",0.958562479125714
"Npun_F2363","Npun_R0144",0.797568739537627
"Npun_F2363","Npun_R0157",0.89882424103644
"Npun_F2363","Npun_F0182",0.784038381187963
"Npun_F2363","Npun_F0194",0.861591740799457
"Npun_F2363","Npun_R0269",0.78240973811083
"Npun_F2363","Npun_F0296",0.935201901389966
"Npun_F2363","Npun_F0305",0.945504286884133
"Npun_F2363","Npun_F0342",0.839227181069059
"Npun_F2363","Npun_R0400",0.922778559715315
"Npun_F2363","Npun_R0401",0.937036944375811
"Npun_F2363","Npun_F0425",0.914409120066172
"Npun_F2363","Npun_F0426",0.961080578471469
"Npun_F2363","Npun_R0434",0.834417449008251
"Npun_F2363","Npun_R0445",0.931355351846411
"Npun_F2363","Npun_R0454",0.92528775368907
"Npun_F2363","Npun_F0457",0.900634041566818
"Npun_F2363","Npun_R0557",0.958533977123165
"Npun_F2363","Npun_F0558",0.935025091505828
"Npun_F2363","Npun_R0561",0.753180811151907
"Npun_F2363","Npun_R0563",0.851226838348621
"Npun_F2363","Npun_R0565",0.781440628215333
"Npun_F2363","Npun_R0639",0.933500368553545
"Npun_F2363","Npun_R0640",0.836158615452662
"Npun_F2363","Npun_R0649",0.925046085271674
"Npun_F2363","Npun_F0673",0.966053887344488
"Npun_F2363","Npun_R0674",0.945991332833527
"Npun_F2363","Npun_F0675",0.956064335252384
"Npun_F2363","Npun_F0676",0.95285709527279
"Npun_F2363","Npun_F0677",0.956158060495219
"Npun_F2363","Npun_R0678",0.846119332371963
"Npun_F2363","Npun_R0682",0.892536599229859
"Npun_F2363","Npun_R0683",0.885447762953778
"Npun_F2363","Npun_R0689",0.9747018889052
"Npun_F2363","Npun_R0690",0.950398926252762
"Npun_F2363","Npun_R0691",0.893428354599495
"Npun_F2363","Npun_R0740",0.96342984748765
"Npun_F2363","Npun_F0770",0.95468523800115
"Npun_F2363","Npun_F0771",0.96069070530637
"Npun_F2363","Npun_F0772",0.947619924377018
"Npun_F2363","Npun_F0793",0.956909678627126
