"Gene1","Gene2","CorrelationValue"
"Npun_F2854","Npun_F0017",0.834639857976061
"Npun_F2854","Npun_F0036",0.84743837156299
"Npun_F2854","Npun_F0066",0.918357444424997
"Npun_F2854","Npun_F0067",0.921222229088969
"Npun_F2854","Npun_F0068",0.92300957748798
"Npun_F2854","Npun_F0069",0.906747293008732
"Npun_F2854","Npun_F0077",0.810784849496741
"Npun_F2854","Npun_F0078",0.769989669866667
"Npun_F2854","Npun_R0115",0.824624225176525
"Npun_F2854","Npun_R0116",0.963001297599933
"Npun_F2854","Npun_R0117",0.988261405611582
"Npun_F2854","Npun_R0118",0.989850794595582
"Npun_F2854","Npun_F0122",0.951712004589411
"Npun_F2854","Npun_R0144",0.771416225065476
"Npun_F2854","Npun_R0157",0.985331880559785
"Npun_F2854","Npun_F0182",0.895162668273811
"Npun_F2854","Npun_F0194",0.876481960188164
"Npun_F2854","Npun_R0269",0.842840818852464
"Npun_F2854","Npun_F0296",0.9384906399918
"Npun_F2854","Npun_F0305",0.925254891873172
"Npun_F2854","Npun_F0318",0.832272972851289
"Npun_F2854","Npun_F0342",0.777841451038534
"Npun_F2854","Npun_R0400",0.869537515264508
"Npun_F2854","Npun_R0401",0.989239205406973
"Npun_F2854","Npun_F0409",0.81231381914315
"Npun_F2854","Npun_F0422",0.783022967134165
"Npun_F2854","Npun_F0425",0.972300764281794
"Npun_F2854","Npun_F0426",0.914242670792083
"Npun_F2854","Npun_R0434",0.793297766041823
"Npun_F2854","Npun_R0445",0.825965562460206
"Npun_F2854","Npun_R0454",0.98879548906948
"Npun_F2854","Npun_F0455",0.792454486659031
"Npun_F2854","Npun_F0457",0.901521806695066
"Npun_F2854","Npun_F0495",0.873538042656937
"Npun_F2854","Npun_R0557",0.930040916966445
"Npun_F2854","Npun_F0558",0.96870356414134
"Npun_F2854","Npun_R0563",0.820352323168366
"Npun_F2854","Npun_R0565",0.855886473982731
"Npun_F2854","Npun_R0638",0.779617606602232
"Npun_F2854","Npun_R0639",0.891592263180324
"Npun_F2854","Npun_R0649",0.913719828914185
"Npun_F2854","Npun_F0673",0.97383368074944
"Npun_F2854","Npun_R0674",0.946065903579985
"Npun_F2854","Npun_F0675",0.928425689113077
"Npun_F2854","Npun_F0676",0.92060305082202
"Npun_F2854","Npun_F0677",0.982042877888778
"Npun_F2854","Npun_R0678",0.787297262970321
"Npun_F2854","Npun_R0682",0.847273802518282
"Npun_F2854","Npun_R0683",0.920957416521063
"Npun_F2854","Npun_R0689",0.92099683239507
"Npun_F2854","Npun_R0690",0.978743657086516
"Npun_F2854","Npun_R0691",0.959259247015396
"Npun_F2854","Npun_R0740",0.947855658646914
"Npun_F2854","Npun_F0770",0.92438889386872
"Npun_F2854","Npun_F0771",0.977090954333943
"Npun_F2854","Npun_F0772",0.94927236742719
"Npun_F2854","Npun_F0793",0.963113994888835
"Npun_F2854","Npun_F0810",0.846933610756804
"Npun_F2854","Npun_R0811",0.863498189977015
"Npun_F2854","Npun_R0812",0.860500141933851
"Npun_F2854","Npun_F0821",0.85595393082944
"Npun_F2854","Npun_F0855",0.814225653255813
"Npun_F2854","Npun_R0872",0.755024726463033
"Npun_F2854","Npun_R0873",0.976041706297501
"Npun_F2854","Npun_R0896",0.88696409035943
"Npun_F2854","Npun_R0911",0.958448405180683
"Npun_F2854","Npun_F0925",0.757330741304646
"Npun_F2854","Npun_F0932",0.904459058746534
"Npun_F2854","Npun_F0944",0.978780753698036
"Npun_F2854","Npun_R0945",0.887579718295952
"Npun_F2854","Npun_F0948",0.841272627692497
"Npun_F2854","Npun_F1018",0.761213908088342
"Npun_F2854","Npun_R1136",0.754126153096621
"Npun_F2854","Npun_F1138",0.811003066598394
"Npun_F2854","Npun_F1141",0.772820411166828
"Npun_F2854","Npun_F1148",0.818808511838012
"Npun_F2854","Npun_R1151",0.892576150444123
"Npun_F2854","Npun_R1152",0.921207477582329
"Npun_F2854","Npun_R1178",0.932509417139015
"Npun_F2854","Npun_F1207",0.814673674879315
"Npun_F2854","Npun_F1210",0.961838262437714
"Npun_F2854","Npun_F1211",0.950145575903422
"Npun_F2854","Npun_F1212",0.786417013717554
"Npun_F2854","Npun_F1215",0.751681780546041
"Npun_F2854","Npun_F1216",0.797584361907516
"Npun_F2854","Npun_F1224",0.912294141963545
"Npun_F2854","Npun_R1225",0.854002672991674
"Npun_F2854","Npun_R1260",0.891159554348811
"Npun_F2854","Npun_R1261",0.881556370766982
"Npun_F2854","Npun_R1262",0.88713946466263
"Npun_F2854","Npun_R1263",0.883797342053223
"Npun_F2854","Npun_R1264",0.890666291080174
"Npun_F2854","Npun_R1265",0.903013462189059
"Npun_F2854","Npun_R1266",0.902698089927048
"Npun_F2854","Npun_R1267",0.907453495515372
"Npun_F2854","Npun_R1268",0.878900497305837
"Npun_F2854","Npun_R1270",0.829563845762757
"Npun_F2854","Npun_R1271",0.872343197678133
"Npun_F2854","Npun_R1272",0.899486716110711
"Npun_F2854","Npun_R1273",0.879312695634439
"Npun_F2854","Npun_R1274",0.892311024090347
"Npun_F2854","Npun_R1275",0.83739259327518
"Npun_F2854","Npun_R1276",0.868669422491024
"Npun_F2854","Npun_R1302",0.854136988222389
"Npun_F2854","Npun_F1307",0.908468272268399
"Npun_F2854","Npun_R1313",0.891580781760225
"Npun_F2854","Npun_R1314",0.946408733686507
"Npun_F2854","Npun_F1317",0.767553986022875
"Npun_F2854","Npun_F1336",0.904130293800897
"Npun_F2854","Npun_R1337",0.945709716922541
"Npun_F2854","Npun_F1339",0.820130294528459
"Npun_F2854","Npun_R1354",0.966589665765229
"Npun_F2854","Npun_R1361",0.824978093086914
"Npun_F2854","Npun_F1375",0.859591961900289
"Npun_F2854","Npun_F1385",0.900444583735038
"Npun_F2854","Npun_F1388",0.851496405216777
"Npun_F2854","Npun_R1389",0.889525909846468
"Npun_F2854","Npun_R1390",0.825800600472674
"Npun_F2854","Npun_R1398",0.817164423648867
"Npun_F2854","Npun_R1399",0.935880800725933
"Npun_F2854","Npun_F1400",0.820068508269034
"Npun_F2854","Npun_F1401",0.774289067501113
"Npun_F2854","Npun_F1402",0.809044490719033
"Npun_F2854","Npun_F1404",0.777936787567006
"Npun_F2854","Npun_F1406",0.773542100884904
"Npun_F2854","Npun_F1407",0.770460035935024
"Npun_F2854","Npun_F1410",0.854686755781163
"Npun_F2854","Npun_R1423",0.966399639228698
"Npun_F2854","Npun_R1431",0.780473409314428
"Npun_F2854","Npun_F1465",0.962296853851341
"Npun_F2854","Npun_F1468",0.921808011747989
"Npun_F2854","Npun_F1469",0.96890190471225
"Npun_F2854","Npun_F1470",0.815702027387218
"Npun_F2854","Npun_F1477",0.855770303130678
"Npun_F2854","Npun_F1479",0.916075694815934
"Npun_F2854","Npun_F1497",0.77898552902454
"Npun_F2854","Npun_R1550",0.831837459081905
"Npun_F2854","Npun_F1563",0.825133904459622
"Npun_F2854","Npun_R1570",0.921700218616233
"Npun_F2854","Npun_R1597",0.978278910203562
"Npun_F2854","Npun_F1600",0.975119766368909
"Npun_F2854","Npun_F1601",0.97649896992095
"Npun_F2854","Npun_F1666",0.940333945698072
"Npun_F2854","Npun_F1667",0.844368032645596
"Npun_F2854","Npun_F1668",0.900684332065077
"Npun_F2854","Npun_F1670",0.84652744516614
"Npun_F2854","Npun_R1678",0.867321588213324
"Npun_F2854","Npun_R1683",0.852958666546499
"Npun_F2854","Npun_R1685",0.921798605763993
"Npun_F2854","Npun_R1686",0.966212102912337
"Npun_F2854","Npun_R1733",0.982449442558074
"Npun_F2854","Npun_R1734",0.977317105774947
"Npun_F2854","Npun_F1747",0.754422678705082
"Npun_F2854","Npun_F1748",0.767793485999517
"Npun_F2854","Npun_F1750",0.842411510774453
"Npun_F2854","Npun_R1782",0.832244607903822
"Npun_F2854","Npun_R1830",0.988919067109234
"Npun_F2854","Npun_R1839",0.885381620655686
"Npun_F2854","Npun_R1840",0.83275433458894
"Npun_F2854","Npun_R1841",0.886233362288318
"Npun_F2854","Npun_F1933",0.772347816563431
"Npun_F2854","Npun_R1952",0.905274232457155
"Npun_F2854","Npun_R1993",0.833007783044759
"Npun_F2854","Npun_R2079",0.798504738061645
"Npun_F2854","Npun_F2142",0.950189365722084
"Npun_F2854","Npun_F2143",0.927890306047502
"Npun_F2854","Npun_R2146",0.874353434510484
"Npun_F2854","Npun_F2147",0.936478051402273
"Npun_F2854","Npun_F2148",0.923622637013528
"Npun_F2854","Npun_R2149",0.866820507912924
"Npun_F2854","Npun_F2153",0.930216231880825
"Npun_F2854","Npun_F2154",0.938672857055288
"Npun_F2854","Npun_F2155",0.935748353111938
"Npun_F2854","Npun_F2156",0.947984021094747
"Npun_F2854","Npun_F2157",0.830511523492404
"Npun_F2854","Npun_F2159",0.951656668914132
"Npun_F2854","Npun_F2160",0.970678314183173
"Npun_F2854","Npun_F2161",0.955112211005084
"Npun_F2854","Npun_F2162",0.918282414407767
"Npun_F2854","Npun_F2163",0.941947363987677
"Npun_F2854","Npun_F2164",0.928893358250319
"Npun_F2854","Npun_F2165",0.937558547521376
"Npun_F2854","Npun_F2167",0.877816491305953
"Npun_F2854","Npun_F2168",0.826330264138772
"Npun_F2854","Npun_R2173",0.921697667408751
"Npun_F2854","Npun_R2174",0.910888435464689
"Npun_F2854","Npun_R2175",0.917448656462607
"Npun_F2854","Npun_R2271",0.99281035060781
"Npun_F2854","Npun_R2272",0.989710464832285
"Npun_F2854","Npun_F2362",0.838136156550218
"Npun_F2854","Npun_F2363",0.912653536777357
"Npun_F2854","Npun_F2367",0.970265620212487
"Npun_F2854","Npun_F2368",0.953234769889039
"Npun_F2854","Npun_R2439",0.917300545755256
"Npun_F2854","Npun_R2479",0.767259566150566
"Npun_F2854","Npun_F2480",0.857924528586946
"Npun_F2854","Npun_F2489",0.753431872522578
"Npun_F2854","Npun_F2507",0.928836710691163
"Npun_F2854","Npun_F2565",0.906652761867726
"Npun_F2854","Npun_R2596",0.814724470022416
"Npun_F2854","Npun_R2597",0.840516941435308
"Npun_F2854","Npun_R2598",0.845886954555956
"Npun_F2854","Npun_R2599",0.797404501682995
"Npun_F2854","Npun_R2600",0.824162375173665
"Npun_F2854","Npun_R2601",0.791893076254911
"Npun_F2854","Npun_R2602",0.878457207837331
"Npun_F2854","Npun_R2603",0.846481705015882
"Npun_F2854","Npun_R2604",0.803734623617424
"Npun_F2854","Npun_R2605",0.899209994664388
"Npun_F2854","Npun_R2606",0.898219567063468
"Npun_F2854","Npun_R2607",0.877816703582568
"Npun_F2854","Npun_R2608",0.86484921313982
"Npun_F2854","Npun_R2609",0.782125121327965
"Npun_F2854","Npun_R2627",0.964915407139605
"Npun_F2854","Npun_F2654",0.914198272866068
"Npun_F2854","Npun_F2668",0.90649669427661
"Npun_F2854","Npun_F2670",0.988548556714053
"Npun_F2854","Npun_R2697",0.808653435300044
"Npun_F2854","Npun_R2698",0.824111419423123
"Npun_F2854","Npun_F2725",0.824034797223295
"Npun_F2854","Npun_R2779",0.853931662241625
"Npun_F2854","Npun_F2781",0.898073421350668
"Npun_F2854","Npun_F2794",0.976639240553582
"Npun_F2854","Npun_R2804",0.859301554330481
"Npun_F2854","Npun_R2816",0.982430480901427
"Npun_F2854","Npun_R2827",0.799210314993529
"Npun_F2854","Npun_R2841",0.803984317676211
"Npun_F2854","Npun_R2843",0.756155251901877
"Npun_F2854","Npun_F2854",1
"Npun_F2854","Npun_R2893",0.936335382696295
"Npun_F2854","Npun_R2919",0.854242557797448
"Npun_F2854","Npun_F2928",0.868035820710178
"Npun_F2854","Npun_F2941",0.757787776764002
"Npun_F2854","Npun_F2944",0.750513837348851
"Npun_F2854","Npun_F2946",0.898588213411876
"Npun_F2854","Npun_F2947",0.936428603954768
"Npun_F2854","Npun_R2957",0.850078922038223
"Npun_F2854","Npun_F3012",0.791889250278479
"Npun_F2854","Npun_F3224",0.867175421432972
"Npun_F2854","Npun_R3263",0.983472690535011
"Npun_F2854","Npun_F3290",0.773624863691957
